customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
210617010,2023-04-06,2023-04-06,39,month,Yes
134894187,2023-04-06,2023-05-18,39,month,Yes
150643785,2023-04-06,2023-06-06,39,month,Yes
149986782,2023-04-06,2023-06-04,39,month,Yes
205463099,2023-04-06,2023-06-16,39,month,Yes
210565466,2023-04-06,2023-05-13,39,month,Yes
209072132,2023-04-07,,39,month,Yes
210388772,2023-04-07,,39,month,Yes
210617010,2023-04-07,2023-06-09,39,month,Yes
210694562,2023-04-07,2023-05-14,39,month,Yes
134833306,2023-04-07,2023-05-08,39,month,Yes
211220014,2023-04-08,,39,month,Yes
121571816,2023-04-08,,39,month,Yes
211216060,2023-04-08,,39,month,Yes
211114276,2023-04-08,,39,month,Yes
211224883,2023-04-08,2023-04-09,39,month,No
211212313,2023-04-08,2023-06-06,39,month,Yes
210135815,2023-04-08,2023-04-18,39,month,Yes
211381659,2023-04-09,,39,month,Yes
183363812,2023-04-09,,39,month,Yes
211289909,2023-04-09,,39,month,Yes
211266858,2023-04-09,2023-05-02,39,month,Yes
153163612,2023-04-09,2023-04-24,39,month,Yes
209505551,2023-04-09,2023-04-25,39,month,Yes
211389716,2023-04-10,,39,month,Yes
211636708,2023-04-10,,39,month,Yes
176884824,2023-04-10,,39,month,Yes
211352758,2023-04-10,,39,month,Yes
210814163,2023-04-10,,39,month,Yes
210893245,2023-04-10,,39,month,Yes
130967112,2023-04-10,,39,month,Yes
199116000,2023-04-10,,39,month,Yes
161182706,2023-04-10,2023-05-17,39,month,Yes
211576047,2023-04-11,,39,month,Yes
211897884,2023-04-11,,39,month,Yes
211661733,2023-04-11,,39,month,Yes
211561665,2023-04-11,,39,month,No
211911280,2023-04-11,2023-08-23,39,month,Yes
123946316,2023-04-11,2023-06-17,39,month,Yes
144469362,2023-04-11,2023-05-01,39,month,Yes
187268085,2023-04-11,2023-05-08,39,month,Yes
210088359,2023-04-11,2023-06-26,39,month,Yes
211906202,2023-04-11,2023-05-22,39,month,Yes
126391978,2023-04-11,2023-07-20,39,month,Yes
154753462,2023-04-12,,39,month,Yes
212049757,2023-04-12,,39,month,Yes
147015210,2023-04-12,,39,month,Yes
212057431,2023-04-12,2023-04-13,39,month,No
205734465,2023-04-12,2023-06-08,39,month,Yes
208772540,2023-04-12,2023-04-30,39,month,Yes
182357706,2023-04-12,2023-07-04,39,month,Yes
211333348,2023-04-12,2023-07-08,39,month,Yes
211334702,2023-04-12,2023-07-25,39,month,Yes
212129575,2023-04-13,,39,month,Yes
209733088,2023-04-13,,39,month,Yes
152792045,2023-04-13,2023-06-20,39,month,Yes
212163568,2023-04-13,2023-05-29,39,month,Yes
212260363,2023-04-13,2023-05-10,39,month,Yes
212164158,2023-04-13,2023-06-27,39,month,Yes
155604779,2023-04-13,2023-07-04,39,month,Yes
150421022,2023-04-13,2023-06-15,39,month,Yes
122616012,2023-04-13,2023-06-29,39,month,Yes
209356278,2023-04-14,,39,month,Yes
212604642,2023-04-14,,39,month,Yes
210730447,2023-04-14,,39,month,Yes
212388726,2023-04-14,,39,month,No
127793951,2023-04-14,2023-08-31,39,month,Yes
189715793,2023-04-14,2023-05-21,39,month,Yes
148369126,2023-04-15,,39,month,Yes
157503290,2023-04-15,2023-05-22,39,month,Yes
212712986,2023-04-15,2023-05-31,39,month,Yes
204512028,2023-04-15,2023-05-15,39,month,Yes
147066240,2023-04-15,2023-04-30,39,month,Yes
212759443,2023-04-16,2023-04-16,39,month,Yes
212042832,2023-04-17,,39,month,Yes
212113682,2023-04-17,,39,month,Yes
181175226,2023-04-17,,39,month,Yes
201817514,2023-04-17,2023-04-18,39,month,Yes
168698174,2023-04-17,2023-04-17,39,month,Yes
170512298,2023-04-17,2023-05-15,39,month,Yes
213181546,2023-04-17,2023-06-01,39,month,Yes
154535908,2023-04-17,2023-06-24,39,month,Yes
151540809,2023-04-17,2023-05-23,39,month,Yes
212334937,2023-04-17,2023-05-18,39,month,Yes
204766175,2023-04-17,2023-07-14,39,month,Yes
212055738,2023-04-17,2023-08-24,39,month,Yes
211907956,2023-04-18,,39,month,Yes
212759443,2023-04-18,,39,month,Yes
213182327,2023-04-18,,39,month,Yes
213442067,2023-04-18,,39,month,Yes
213427247,2023-04-18,,39,month,Yes
172476368,2023-04-18,2023-05-15,39,month,Yes
148900262,2023-04-18,2023-05-11,39,month,Yes
213450505,2023-04-18,2023-05-16,39,month,Yes
168261038,2023-04-18,2023-05-26,39,month,Yes
207018786,2023-04-18,2023-07-25,39,month,Yes
213781045,2023-04-19,,39,month,Yes
213785402,2023-04-19,2023-08-23,39,month,Yes
213689187,2023-04-19,2023-04-20,39,month,No
213413298,2023-04-19,2023-04-19,39,month,No
184458429,2023-04-19,2023-06-08,39,month,Yes
212190070,2023-04-19,2023-06-19,39,month,Yes
212737739,2023-04-19,2023-05-31,39,month,Yes
211904660,2023-04-20,,39,month,Yes
112792926,2023-04-20,,39,month,Yes
213914942,2023-04-20,,39,month,Yes
189220435,2023-04-20,2023-04-30,39,month,Yes
203237584,2023-04-20,2023-04-25,39,month,Yes
213179140,2023-04-20,2023-05-17,39,month,Yes
211629536,2023-04-20,2023-05-27,39,month,Yes
204953211,2023-04-20,2023-05-27,39,month,Yes
111394466,2023-04-20,2023-06-22,39,month,Yes
214107134,2023-04-21,,39,month,Yes
214105034,2023-04-21,,39,month,Yes
214124745,2023-04-21,2023-09-07,39,month,Yes
214107426,2023-04-21,2023-04-22,39,month,No
213980322,2023-04-21,2023-06-20,39,month,Yes
213434919,2023-04-21,2023-04-21,39,month,Yes
214129448,2023-04-21,2023-07-28,39,month,Yes
213944536,2023-04-21,2023-06-21,39,month,Yes
214052531,2023-04-21,2023-08-28,39,month,Yes
214196608,2023-04-22,,39,month,Yes
125299295,2023-04-22,2023-06-19,39,month,Yes
214199386,2023-04-22,2023-05-07,39,month,Yes
214191851,2023-04-22,2023-05-12,39,month,Yes
214174478,2023-04-22,2023-05-22,39,month,Yes
214264465,2023-04-23,,39,month,Yes
214261616,2023-04-23,,39,month,Yes
214178644,2023-04-23,,39,month,Yes
214202809,2023-04-23,2023-05-22,39,month,Yes
214220188,2023-04-24,,39,month,Yes
212113435,2023-04-24,,39,month,Yes
213431638,2023-04-24,,39,month,Yes
214102994,2023-04-24,,39,month,Yes
177266058,2023-04-24,,39,month,Yes
116060198,2023-04-24,,39,month,Yes
214312843,2023-04-24,,39,month,Yes
156245288,2023-04-24,2023-05-11,39,month,Yes
148869972,2023-04-24,2023-05-10,39,month,Yes
156186115,2023-04-24,2023-05-17,39,month,Yes
207235755,2023-04-24,2023-05-22,39,month,Yes
169235213,2023-04-24,2023-05-31,39,month,Yes
213692152,2023-04-24,2023-05-25,39,month,Yes
214352003,2023-04-24,2023-08-23,39,month,Yes
139691790,2023-04-25,2023-06-25,39,month,Yes
210646453,2023-04-25,2023-06-24,39,month,Yes
206891005,2023-04-25,2023-05-17,39,month,Yes
212293354,2023-04-25,2023-04-25,39,month,Yes
214464069,2023-04-26,,39,month,Yes
214446543,2023-04-26,,39,month,Yes
212376935,2023-04-26,2023-06-12,39,month,Yes
173118928,2023-04-26,2023-06-02,39,month,Yes
214410106,2023-04-26,2023-05-17,39,month,Yes
214093520,2023-04-26,2023-05-24,39,month,Yes
214441521,2023-04-26,2023-05-24,39,month,Yes
214519787,2023-04-27,,39,month,Yes
213177724,2023-04-27,,39,month,Yes
213421956,2023-04-27,2023-04-28,39,month,No
151094649,2023-04-27,2023-05-27,39,month,Yes
160056180,2023-04-27,2023-05-28,39,month,Yes
166480898,2023-04-27,2023-05-25,39,month,Yes
182085396,2023-04-27,2023-06-03,39,month,Yes
214519010,2023-04-27,2023-05-28,39,month,Yes
148657735,2023-04-27,2023-05-26,39,month,Yes
214555461,2023-04-28,,39,month,Yes
148042512,2023-04-28,,39,month,Yes
214534717,2023-04-28,,39,month,Yes
211223610,2023-04-28,2023-07-05,39,month,Yes
214444866,2023-04-28,2023-06-28,39,month,Yes
206477826,2023-04-28,2023-06-04,39,month,Yes
214589440,2023-04-28,2023-05-28,39,month,Yes
214516527,2023-04-28,2023-05-29,39,month,Yes
158980862,2023-04-28,2023-05-17,39,month,Yes
144769275,2023-04-28,2023-04-28,39,month,Yes
214508205,2023-04-28,2023-07-04,39,month,Yes
156178486,2023-04-29,,39,month,Yes
214584458,2023-04-29,2023-07-20,39,month,Yes
181935574,2023-04-30,,39,month,Yes
153006404,2023-04-30,2023-05-20,39,month,Yes
214423891,2023-04-30,2023-06-02,39,month,Yes
214510838,2023-04-30,2023-06-06,39,month,Yes
211383216,2023-04-30,2023-05-02,39,month,Yes
214641741,2023-04-30,2023-05-01,39,month,Yes
214643362,2023-04-30,2023-06-30,39,month,Yes
214419772,2023-05-01,,39,month,Yes
213227787,2023-05-01,,39,month,Yes
214666572,2023-05-01,,39,month,Yes
126780716,2023-05-01,2023-06-01,39,month,Yes
214682826,2023-05-01,2023-06-01,39,month,Yes
212392663,2023-05-01,2023-05-24,39,month,Yes
147118133,2023-05-01,2023-08-08,39,month,Yes
157031617,2023-05-02,,39,month,Yes
211958379,2023-05-02,,39,month,Yes
152310842,2023-05-02,,39,month,Yes
214711907,2023-05-02,,39,month,Yes
150342446,2023-05-02,2023-05-03,39,month,Yes
214741130,2023-05-02,2023-07-09,39,month,Yes
214734037,2023-05-02,2023-06-19,39,month,Yes
214500293,2023-05-02,2023-06-06,39,month,Yes
214587827,2023-05-02,2023-08-01,39,month,Yes
214739055,2023-05-02,2023-08-09,39,month,Yes
163103693,2023-05-02,2023-08-22,39,month,Yes
214483378,2023-05-03,,39,month,Yes
157883110,2023-05-03,,39,month,Yes
132424181,2023-05-03,2023-07-15,39,month,Yes
214805206,2023-05-03,2023-06-20,39,month,Yes
214641940,2023-05-03,2023-06-10,39,month,Yes
206112289,2023-05-03,2023-06-12,39,month,Yes
214781323,2023-05-03,2023-05-24,39,month,Yes
214767936,2023-05-03,2023-05-03,39,month,Yes
182023209,2023-05-03,2023-05-14,39,month,Yes
148513036,2023-05-04,,39,month,Yes
157910445,2023-05-04,,39,month,Yes
213810773,2023-05-04,2023-09-05,39,month,Yes
154820233,2023-05-04,2023-07-05,39,month,Yes
214248197,2023-05-04,2023-06-02,39,month,Yes
214818730,2023-05-04,2023-06-01,39,month,Yes
186667733,2023-05-04,2023-06-01,39,month,Yes
214901781,2023-05-05,,39,month,Yes
214884589,2023-05-05,,39,month,Yes
210344586,2023-05-05,,39,month,Yes
214813191,2023-05-05,,39,month,Yes
214880602,2023-05-05,,39,month,Yes
186140999,2023-05-05,2023-06-03,39,month,Yes
214860336,2023-05-05,2023-07-03,39,month,Yes
138725699,2023-05-05,2023-06-12,39,month,Yes
132315255,2023-05-05,2023-05-05,39,month,Yes
208202304,2023-05-05,2023-05-05,39,month,Yes
214869362,2023-05-05,2023-05-31,39,month,Yes
207118054,2023-05-06,,39,month,Yes
214856586,2023-05-06,,39,month,Yes
201945254,2023-05-06,2023-06-02,39,month,Yes
134531651,2023-05-07,,39,month,Yes
204865394,2023-05-07,,39,month,Yes
158906669,2023-05-07,,39,month,Yes
125591366,2023-05-07,2023-08-06,39,month,Yes
214839844,2023-05-07,2023-07-07,39,month,Yes
214939612,2023-05-07,2023-07-03,39,month,Yes
204670100,2023-05-07,2023-07-14,39,month,Yes
214830539,2023-05-07,2023-06-14,39,month,Yes
185952990,2023-05-07,2023-06-10,39,month,Yes
214936311,2023-05-07,2023-05-07,39,month,Yes
214620392,2023-05-07,2023-07-07,39,month,Yes
157935884,2023-05-08,,39,month,Yes
214945706,2023-05-08,,39,month,Yes
214999374,2023-05-08,,39,month,Yes
214986467,2023-05-08,,39,month,Yes
214984741,2023-05-08,,39,month,Yes
214993166,2023-05-08,,39,month,Yes
203116697,2023-05-08,,39,month,Yes
214906741,2023-05-08,,39,month,Yes
128977818,2023-05-08,2023-09-06,39,month,Yes
209743418,2023-05-08,2023-05-09,39,month,Yes
209743418,2023-05-08,2023-07-08,39,month,Yes
130868671,2023-05-08,2023-06-14,39,month,Yes
146963394,2023-05-08,2023-07-04,39,month,Yes
214960770,2023-05-08,2023-07-03,39,month,Yes
207344872,2023-05-08,2023-06-07,39,month,Yes
202925989,2023-05-08,2023-06-15,39,month,Yes
214991976,2023-05-08,2023-06-22,39,month,Yes
211917633,2023-05-08,2023-05-25,39,month,Yes
214623264,2023-05-08,2023-07-15,39,month,Yes
205339362,2023-05-08,2023-07-08,39,month,Yes
214956352,2023-05-09,,39,month,Yes
196061402,2023-05-09,,39,month,Yes
215019022,2023-05-09,,39,month,Yes
185517087,2023-05-09,,39,month,Yes
151513254,2023-05-09,2023-05-09,39,month,Yes
214952558,2023-05-09,2023-05-10,39,month,No
139339380,2023-05-09,2023-06-18,39,month,Yes
208188866,2023-05-09,2023-06-09,39,month,Yes
150342446,2023-05-09,2023-06-16,39,month,Yes
188748372,2023-05-09,2023-06-16,39,month,Yes
215034356,2023-05-09,2023-05-09,39,month,Yes
145013444,2023-05-09,2023-05-29,39,month,Yes
164548755,2023-05-09,2023-07-16,39,month,Yes
193315330,2023-05-09,2023-08-16,39,month,Yes
147592201,2023-05-10,,39,month,Yes
192068317,2023-05-10,,39,month,Yes
214396083,2023-05-10,,39,month,Yes
214698924,2023-05-10,2023-05-10,39,month,Yes
153402484,2023-05-10,2023-06-09,39,month,Yes
214809412,2023-05-10,2023-08-09,39,month,Yes
215062365,2023-05-10,2023-08-03,39,month,Yes
135185873,2023-05-11,,39,month,Yes
144898968,2023-05-11,,39,month,Yes
214973231,2023-05-11,,39,month,Yes
214971897,2023-05-11,,39,month,Yes
134919488,2023-05-11,2023-08-07,39,month,Yes
214912916,2023-05-11,2023-06-11,39,month,Yes
215138344,2023-05-11,2023-06-02,39,month,Yes
215132378,2023-05-11,2023-06-05,39,month,Yes
206145911,2023-05-11,2023-05-11,39,month,Yes
215146368,2023-05-11,2023-05-19,39,month,Yes
133199506,2023-05-12,,39,month,Yes
202763494,2023-05-12,,39,month,Yes
215113205,2023-05-12,,39,month,Yes
147097108,2023-05-12,,39,month,Yes
186692270,2023-05-12,,39,month,Yes
215169444,2023-05-12,,39,month,Yes
114992353,2023-05-12,2023-08-14,39,month,Yes
212339137,2023-05-12,2023-05-13,39,month,Yes
175564124,2023-05-12,2023-06-04,39,month,Yes
174646950,2023-05-12,2023-06-19,39,month,Yes
215075697,2023-05-12,2023-06-11,39,month,Yes
215149530,2023-05-12,2023-06-30,39,month,Yes
215226464,2023-05-13,,39,month,Yes
215221354,2023-05-13,,39,month,Yes
215031638,2023-05-13,,39,month,Yes
182019861,2023-05-14,,39,month,Yes
210072231,2023-05-14,,39,month,Yes
127328847,2023-05-14,2023-05-15,39,month,Yes
155566052,2023-05-14,2023-06-12,39,month,Yes
151513254,2023-05-14,2023-06-20,39,month,Yes
152236400,2023-05-14,2023-07-06,39,month,Yes
215030324,2023-05-14,2023-08-14,39,month,Yes
206087650,2023-05-14,2023-07-21,39,month,Yes
136252657,2023-05-15,2023-07-05,39,month,Yes
134753801,2023-05-15,2023-07-12,39,month,Yes
155245092,2023-05-15,2023-06-16,39,month,Yes
214905500,2023-05-15,2023-08-22,39,month,Yes
215152504,2023-05-16,,39,month,Yes
215336639,2023-05-16,,39,month,Yes
215220026,2023-05-16,,39,month,Yes
202395800,2023-05-16,,39,month,Yes
215289431,2023-05-16,2023-08-22,39,month,Yes
182102820,2023-05-16,2023-05-17,39,month,Yes
215322558,2023-05-16,2023-06-23,39,month,Yes
215347417,2023-05-16,2023-05-25,39,month,Yes
215203944,2023-05-16,2023-07-11,39,month,Yes
215350747,2023-05-16,2023-08-03,39,month,Yes
215254830,2023-05-16,2023-08-02,39,month,Yes
192908537,2023-05-16,2023-06-16,39,month,Yes
123007965,2023-05-17,,39,month,Yes
151711223,2023-05-17,,39,month,Yes
130751382,2023-05-17,,39,month,Yes
126037254,2023-05-17,,39,month,Yes
133469770,2023-05-17,,39,month,Yes
133565657,2023-05-17,2023-08-10,39,month,Yes
215307979,2023-05-17,2023-06-24,39,month,Yes
174289942,2023-05-17,2023-07-21,39,month,Yes
215366550,2023-05-17,2023-08-01,39,month,Yes
210361390,2023-05-18,,39,month,Yes
120738319,2023-05-18,,39,month,Yes
214122861,2023-05-18,,39,month,Yes
214793162,2023-05-18,,39,month,Yes
215420480,2023-05-18,2023-09-06,39,month,Yes
215415792,2023-05-18,2023-05-19,39,month,No
152705871,2023-05-18,2023-05-25,39,month,Yes
168265029,2023-05-18,2023-05-31,39,month,Yes
215428908,2023-05-18,2023-06-19,39,month,Yes
215189952,2023-05-18,2023-06-29,39,month,Yes
208168256,2023-05-18,2023-06-18,39,month,Yes
163193072,2023-05-19,,39,month,Yes
153449481,2023-05-19,2023-05-20,39,month,Yes
215384745,2023-05-19,2023-06-18,39,month,Yes
160904253,2023-05-19,2023-06-26,39,month,Yes
215476119,2023-05-19,2023-06-26,39,month,Yes
214624328,2023-05-19,2023-06-14,39,month,Yes
215463105,2023-05-19,2023-05-27,39,month,Yes
187368519,2023-05-19,2023-08-26,39,month,Yes
206139986,2023-05-19,2023-07-18,39,month,Yes
215473481,2023-05-19,2023-07-14,39,month,Yes
214967111,2023-05-20,,39,month,Yes
215472324,2023-05-20,2023-06-27,39,month,Yes
146557284,2023-05-20,2023-06-21,39,month,Yes
215486098,2023-05-21,,39,month,Yes
119436804,2023-05-21,,39,month,Yes
127100688,2023-05-21,2023-05-22,39,month,Yes
134524378,2023-05-21,2023-05-22,39,month,Yes
134652589,2023-05-21,2023-05-21,39,month,Yes
214134251,2023-05-21,2023-05-22,39,month,No
215565049,2023-05-21,2023-05-21,39,month,Yes
215606026,2023-05-21,2023-07-20,39,month,Yes
215678881,2023-05-22,,39,month,Yes
212356610,2023-05-22,,39,month,Yes
215336118,2023-05-22,,39,month,Yes
215664306,2023-05-22,,39,month,Yes
215643802,2023-05-22,,39,month,Yes
206177720,2023-05-22,2023-05-23,39,month,No
215691994,2023-05-22,2023-08-21,39,month,Yes
215653406,2023-05-23,,39,month,Yes
215534470,2023-05-23,2023-05-24,39,month,Yes
150751482,2023-05-23,2023-07-20,39,month,Yes
208601341,2023-05-23,2023-07-08,39,month,Yes
215473479,2023-05-23,2023-06-26,39,month,Yes
215646044,2023-05-23,2023-06-21,39,month,Yes
215686983,2023-05-23,2023-06-26,39,month,Yes
215704655,2023-05-24,,39,month,Yes
131984682,2023-05-24,2023-07-09,39,month,Yes
214698924,2023-05-24,2023-06-27,39,month,Yes
183886863,2023-05-24,2023-05-24,39,month,Yes
215869320,2023-05-25,,39,month,Yes
215616284,2023-05-25,,39,month,Yes
215896078,2023-05-25,,39,month,Yes
215910170,2023-05-25,,39,month,Yes
211754109,2023-05-25,2023-05-26,39,month,No
205682690,2023-05-25,2023-05-26,39,month,Yes
151412112,2023-05-25,2023-06-19,39,month,Yes
154467458,2023-05-25,2023-06-29,39,month,Yes
212339137,2023-05-25,2023-07-02,39,month,Yes
215894271,2023-05-25,2023-06-15,39,month,Yes
215908442,2023-05-25,2023-08-17,39,month,Yes
136032360,2023-05-25,2023-08-25,39,month,Yes
215956542,2023-05-26,,39,month,Yes
215947247,2023-05-26,,39,month,Yes
122830574,2023-05-26,,39,month,Yes
206904025,2023-05-26,2023-05-27,39,month,No
153396366,2023-05-26,2023-06-27,39,month,Yes
200304509,2023-05-26,2023-06-17,39,month,Yes
215867874,2023-05-26,2023-06-18,39,month,Yes
215869887,2023-05-26,2023-06-11,39,month,Yes
134652589,2023-05-26,2023-06-10,39,month,Yes
215759517,2023-05-26,2023-09-02,39,month,Yes
152004313,2023-05-26,2023-07-04,39,month,Yes
215931788,2023-05-26,2023-06-27,39,month,Yes
215792692,2023-05-26,2023-07-25,39,month,Yes
205507364,2023-05-26,2023-07-26,39,month,Yes
130016916,2023-05-26,2023-07-26,39,month,Yes
174991614,2023-05-27,,39,month,Yes
118197872,2023-05-27,,39,month,Yes
215906516,2023-05-27,,39,month,Yes
116197941,2023-05-27,2023-08-03,39,month,Yes
215973039,2023-05-27,2023-06-03,39,month,Yes
147761700,2023-05-27,2023-06-08,39,month,Yes
215943650,2023-05-27,2023-07-04,39,month,Yes
157259062,2023-05-27,2023-07-04,39,month,Yes
216001506,2023-05-27,2023-07-26,39,month,Yes
199306900,2023-05-27,2023-09-03,39,month,Yes
156245288,2023-05-28,,39,month,Yes
211904765,2023-05-28,,39,month,Yes
215832805,2023-05-28,,39,month,Yes
156403612,2023-05-29,,39,month,Yes
216062001,2023-05-29,,39,month,Yes
216083936,2023-05-29,,39,month,Yes
215568210,2023-05-29,2023-08-28,39,month,Yes
181480437,2023-05-29,2023-07-03,39,month,Yes
147197398,2023-05-30,,39,month,Yes
212051648,2023-05-30,,39,month,Yes
216141502,2023-05-30,,39,month,Yes
216136975,2023-05-30,,39,month,Yes
213240907,2023-05-30,,39,month,Yes
204739496,2023-05-30,2023-09-03,39,month,Yes
203366396,2023-05-30,2023-05-31,39,month,Yes
216136446,2023-05-30,2023-06-28,39,month,Yes
216139586,2023-05-30,2023-06-30,39,month,Yes
216126416,2023-05-30,2023-06-04,39,month,Yes
216181144,2023-05-30,2023-07-07,39,month,Yes
216100714,2023-05-30,2023-08-02,39,month,Yes
216155144,2023-05-30,2023-07-30,39,month,Yes
190978347,2023-05-30,2023-08-08,39,month,Yes
215653713,2023-05-30,2023-07-11,39,month,Yes
215185569,2023-05-30,2023-08-29,39,month,Yes
215488799,2023-05-31,,39,month,Yes
216170130,2023-05-31,,39,month,Yes
215723337,2023-05-31,,39,month,Yes
148568942,2023-05-31,,39,month,Yes
215102456,2023-05-31,,39,month,Yes
216017581,2023-05-31,,39,month,Yes
153438676,2023-05-31,,39,month,Yes
213190132,2023-05-31,,39,month,Yes
216218992,2023-05-31,2023-08-31,39,month,Yes
216210442,2023-05-31,2023-06-15,39,month,Yes
129447970,2023-05-31,2023-09-03,39,month,Yes
216221115,2023-05-31,2023-07-02,39,month,Yes
215911675,2023-05-31,2023-07-07,39,month,Yes
215908254,2023-05-31,2023-06-21,39,month,Yes
214610994,2023-05-31,2023-06-29,39,month,Yes
143272167,2023-05-31,2023-09-07,39,month,Yes
216340651,2023-06-01,,39,month,Yes
153573832,2023-06-01,,39,month,Yes
138312982,2023-06-01,,39,month,Yes
216365777,2023-06-01,,39,month,Yes
216272792,2023-06-01,2023-09-06,39,month,Yes
167174814,2023-06-01,2023-06-11,39,month,Yes
216329176,2023-06-01,2023-07-08,39,month,Yes
147320092,2023-06-01,2023-07-04,39,month,Yes
157974600,2023-06-01,2023-06-14,39,month,Yes
200955808,2023-06-01,2023-07-01,39,month,Yes
216332850,2023-06-01,2023-08-01,39,month,Yes
149986818,2023-06-02,,39,month,Yes
132579012,2023-06-02,,39,month,Yes
155529346,2023-06-02,2023-09-04,39,month,Yes
153085868,2023-06-02,2023-06-29,39,month,Yes
156702204,2023-06-02,2023-07-02,39,month,Yes
158177676,2023-06-02,2023-06-27,39,month,Yes
216423972,2023-06-02,2023-07-14,39,month,Yes
216533259,2023-06-03,,39,month,Yes
204953211,2023-06-03,,39,month,Yes
149112756,2023-06-03,,39,month,Yes
216674420,2023-06-03,2023-06-04,39,month,No
148225450,2023-06-03,2023-06-29,39,month,Yes
216720172,2023-06-03,2023-06-20,39,month,Yes
204750804,2023-06-03,2023-06-27,39,month,Yes
147798395,2023-06-04,,39,month,Yes
216560949,2023-06-04,2023-07-05,39,month,Yes
216743053,2023-06-04,2023-07-14,39,month,Yes
149040748,2023-06-05,,39,month,Yes
206939746,2023-06-05,,39,month,Yes
216845223,2023-06-05,,39,month,Yes
124876382,2023-06-05,2023-08-12,39,month,Yes
168485609,2023-06-05,2023-08-20,39,month,Yes
216888206,2023-06-05,2023-09-03,39,month,Yes
216957502,2023-06-06,,39,month,Yes
215840282,2023-06-06,,39,month,Yes
216311456,2023-06-06,,39,month,Yes
155088727,2023-06-06,,39,month,Yes
216925191,2023-06-06,2023-06-13,39,month,Yes
216924741,2023-06-06,2023-08-22,39,month,Yes
194347007,2023-06-06,2023-07-13,39,month,Yes
217067696,2023-06-07,,39,month,Yes
217012406,2023-06-07,,39,month,Yes
216345770,2023-06-07,,39,month,Yes
215654770,2023-06-07,,39,month,Yes
217044528,2023-06-07,,39,month,Yes
217031352,2023-06-07,,39,month,Yes
146450388,2023-06-07,,39,month,Yes
153374748,2023-06-07,2023-08-31,39,month,Yes
217065874,2023-06-07,2023-06-29,39,month,Yes
216622895,2023-06-07,2023-08-14,39,month,Yes
216907852,2023-06-07,2023-07-09,39,month,Yes
217054126,2023-06-08,,39,month,Yes
206001231,2023-06-08,,39,month,Yes
216925136,2023-06-08,,39,month,Yes
217094352,2023-06-08,2023-07-02,39,month,Yes
206891818,2023-06-08,2023-06-28,39,month,Yes
217084888,2023-06-08,2023-06-08,39,month,Yes
216624401,2023-06-08,2023-06-28,39,month,Yes
216795282,2023-06-08,2023-07-23,39,month,Yes
174646924,2023-06-09,,39,month,Yes
217123644,2023-06-09,,39,month,Yes
217104490,2023-06-09,,39,month,Yes
153349708,2023-06-09,,39,month,Yes
153876204,2023-06-09,2023-06-10,39,month,Yes
132442956,2023-06-09,2023-07-28,39,month,Yes
130331160,2023-06-09,2023-07-02,39,month,Yes
216225148,2023-06-09,2023-06-09,39,month,Yes
161187748,2023-06-09,2023-07-24,39,month,Yes
217137211,2023-06-09,2023-07-16,39,month,Yes
180796559,2023-06-09,2023-07-16,39,month,Yes
168200039,2023-06-10,2023-06-11,39,month,Yes
217110396,2023-06-10,2023-06-24,39,month,Yes
217159016,2023-06-10,2023-08-11,39,month,Yes
217215106,2023-06-11,,39,month,Yes
129819604,2023-06-11,2023-07-18,39,month,Yes
217208086,2023-06-11,2023-07-26,39,month,Yes
215534470,2023-06-11,2023-07-18,39,month,Yes
217277033,2023-06-12,,39,month,Yes
136199071,2023-06-12,,39,month,Yes
217102618,2023-06-12,,39,month,Yes
217252136,2023-06-12,,39,month,Yes
215856743,2023-06-12,,39,month,Yes
217260184,2023-06-12,2023-06-13,39,month,No
140371292,2023-06-12,2023-07-10,39,month,Yes
164903790,2023-06-12,2023-07-20,39,month,Yes
217206158,2023-06-12,2023-08-11,39,month,Yes
215180470,2023-06-12,2023-08-06,39,month,Yes
217246611,2023-06-12,2023-07-06,39,month,Yes
217080066,2023-06-12,2023-07-12,39,month,Yes
214510838,2023-06-13,,39,month,Yes
217241338,2023-06-13,,39,month,Yes
215447681,2023-06-13,,39,month,Yes
214746385,2023-06-13,,39,month,Yes
217279595,2023-06-13,,39,month,Yes
138725699,2023-06-13,2023-06-14,39,month,Yes
199464176,2023-06-13,2023-07-31,39,month,Yes
217269788,2023-06-13,2023-07-21,39,month,Yes
217210206,2023-06-13,2023-07-05,39,month,Yes
217276264,2023-06-14,,39,month,Yes
217242854,2023-06-14,,39,month,Yes
140062581,2023-06-14,2023-06-15,39,month,Yes
217340338,2023-06-14,2023-06-14,39,month,No
157435806,2023-06-14,2023-07-14,39,month,Yes
217358299,2023-06-14,2023-08-11,39,month,Yes
217330046,2023-06-14,2023-07-01,39,month,Yes
216945894,2023-06-15,,39,month,Yes
150178354,2023-06-15,,39,month,Yes
153942818,2023-06-15,,39,month,Yes
150728848,2023-06-15,,39,month,Yes
138725699,2023-06-15,,39,month,Yes
217207926,2023-06-15,,39,month,Yes
217370233,2023-06-15,,39,month,Yes
205464540,2023-06-15,2023-07-22,39,month,Yes
167403892,2023-06-15,2023-08-22,39,month,Yes
217326821,2023-06-15,2023-08-22,39,month,Yes
214918906,2023-06-15,2023-07-22,39,month,Yes
216983668,2023-06-15,2023-07-15,39,month,Yes
217454204,2023-06-16,,39,month,Yes
206049284,2023-06-16,,39,month,Yes
